Target,Text
0,NO GIFTS!! You trying to get me to throw myself off a cliff or something?
0,Call me when u're done...
0,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?
0,* Thought I didn't see you.
0,क्या मुझे उसे ब्लैकबेरी बोल्ड 2 या टार्च खरीदना चाहिए। क्या मुझे उसे नया या इस्तेमाल किया जाना चाहिए। मुझे बताओ। इसके अलावा आप कह रहे हैं कि मुझे & lt;#& gt खरीदना चाहिए; जी वाईफाई आईपैड। और आप के बारे में क्या कह रहे हैं & lt;#& gt; जी?
0,Would me smoking you out help us work through this difficult time
1,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
0,That's y we haf to combine n c how lor...
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
0,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was"
1,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18
0,Yep. I do like the pink furniture tho.
1,"यह दूसरी बार है जब हमने 2 संपर्क यू की कोशिश की है। यू ने .750 पाउंड का पुरस्कार जीता है। 2 दावा आसान है, 087187272008 Now1 पर कॉल करें! केवल 10p प्रति मिनट। बीटी-नेशनल-रेट।"
0,I'll talk to the others and probably just come early tomorrow then
0,Cheers for the message Zogtorius. I’ve been staring at my phone for an age deciding whether to text or not.
0,AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.
0,Sac needs to carry on:)
0,मैं तकनीकी सहायता पर काम कर रहा हूं :) वॉयस प्रोसेस.नेटवर्किंग फील्ड।
0,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think."
0,न्यूनतम चलना एक दिन में 3miles है।
0,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.
0,Exactly. Anyways how far. Is jide her to study or just visiting
0,मैं jokin oni lar .. �� व्यस्त तो मैं wun परेशान �_।
0,मिमी आप उसे इसके पर्याप्त आने के लिए कहते हैं :-)
0,"Just looked it up and addie goes back Monday, sucks to be her"
1,"आपको 250 शीर्ष ब्रिटिश होटलों में से 1 में रहने के लिए चुना गया है - कुछ भी नहीं के लिए! छुट्टी �350 पर मूल्यवान! दावा करने के लिए 08712300220 डायल करें - राष्ट्रीय दर कॉल। BX526, SW73SS"
0,I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.
0,"हाय डार्लिन मुझे आशा है कि आपके पास एक अच्छी रात थी काश मैं नहीं आया था कि आप फ्रेंक पीएस से प्यार करते हैं, मैं गंदे गुदा सेक्स चाहता हूं और मुझे एक 10 आदमी गैंग बैंग चाहिए"
1,"अति आवश्यक! आपके मोबाइल नंबर को 5/9/03 पर ‘2000 बोनस कॉलर पुरस्कार से सम्मानित किया गया था। यह यू से संपर्क करने की हमारी अंतिम कोशिश है! लैंडलाइन से कॉल करें 09064019788 BOX42WR29C, 150ppm"
1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
0,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323
0,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."
0,"Sounds good, keep me posted"
0,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff."
0,Today my system sh get ready.all is well and i am also in the deep well
0,केवल 2% छात्रों ने इस बिल्ली के प्रश्न को 'XAM ... 5+3+2 = & lt;#& gt; 9+2+4 = & lt;#& gt; 8+6+3 = & lt;#& gt; तब 7+2+5 = ????? मुझे जवाब बताओ अगर यू आर शानदार ... 1thing.i को डी उत्तर मिला।
0,Crusify c नहीं s है। आपको मुझे पहले बताना चाहिए था।
0,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..
0,मैं सिर्फ इस पंक्ति को प्यार करता हूं: \ _ मुझे सच्चाई से चोट लगी है
0,"Haha awesome, omw back now then"
0,Yup n her fren lor. I'm meeting my fren at 730.
0,ओह यह है! कौन सा ब्रांड?
0,"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""...."
0,हम पहले से ही बाहर हैं।
